81085,57.11,19.29,82731.25,3.14
82007,57.11,19.26,82705.25,3.14
83027,57.18,19.16,82620.25,3.14
84048,57.03,19.08,82611.75,3.14
85070,56.77,19.00,82561.50,3.14
85991,56.95,18.98,82575.25,3.14
87012,57.03,18.93,82557.50,3.14
88034,57.61,18.86,82512.50,3.14
89055,58.09,18.82,82500.25,3.14
90076,58.55,18.74,82463.75,3.14
90997,58.62,18.71,82426.50,3.14
92018,58.64,18.70,82393.00,3.14
93039,57.62,18.65,82367.00,3.14
94060,57.15,18.61,82356.75,3.14
95082,56.95,18.58,82343.50,3.15
96006,56.86,18.57,82336.75,3.14
97027,56.82,18.52,82290.25,3.14
98048,56.83,18.47,82321.50,3.14
99068,56.89,18.39,82302.75,3.14
99990,56.97,18.33,82322.00,3.14
101011,57.06,18.26,82305.00,3.14
102032,57.27,18.22,82310.50,3.14
103054,57.48,18.17,82321.75,3.14
104075,57.70,18.11,82328.50,3.14
104995,57.87,18.07,82322.00,3.14
106017,58.06,18.04,82298.25,3.14
107038,58.25,18.00,82289.75,3.14
108059,58.40,17.96,82337.25,3.14
109081,58.56,17.92,82314.50,3.15
110002,58.73,17.89,82340.00,3.14
111026,58.82,17.85,82317.50,3.15
112047,58.78,17.81,82282.50,3.14
113068,58.79,17.78,82285.00,3.14
114088,59.01,17.72,82213.75,3.14
115010,58.99,17.70,82191.75,3.14
116031,59.05,17.65,82159.25,3.14
117052,58.99,17.62,82126.75,3.14
118073,58.70,17.58,82079.00,3.14
118994,58.70,17.55,82094.25,3.14
120015,58.72,17.51,82073.25,3.14
121036,58.82,17.48,82030.50,3.14
122057,58.93,17.44,81991.75,3.14
123078,58.92,17.40,81935.00,3.14
124000,59.06,17.33,81887.25,3.14
125021,59.32,17.30,81870.75,3.14
126045,59.52,17.26,81847.00,3.14
127066,59.77,17.26,81795.25,3.14
128087,59.92,17.28,81831.75,3.14
129008,59.99,17.28,81834.25,3.14
130029,59.96,17.28,81809.00,3.14
131050,59.88,17.26,81849.75,3.14
132071,59.85,17.26,81833.25,3.14
132993,59.85,17.28,81815.00,3.14
134013,59.83,17.26,81839.75,3.14
135034,59.80,17.25,81842.75,3.14
136055,59.80,17.26,81845.50,3.14
137076,59.83,17.25,81807.50,3.14
137998,59.80,17.26,81853.50,3.14
139019,59.73,17.24,81863.25,3.14
140040,59.70,17.23,81835.50,3.14
141063,59.67,17.24,81824.00,3.14
142085,59.67,17.22,81820.00,3.14
143005,59.70,17.22,81824.75,3.14
144027,59.71,17.20,81802.25,3.14
145048,59.75,17.19,81827.75,3.14
146069,59.81,17.17,81820.50,3.14
146991,59.87,17.15,81815.50,3.14
148012,59.96,17.13,81815.50,3.14
149032,60.07,17.08,81816.25,3.14
150053,60.16,17.06,81765.25,3.14
151075,60.28,17.04,81706.50,3.14
151996,60.41,16.99,81691.50,3.14
153017,60.52,16.95,81711.00,3.14
154039,60.65,16.92,81647.25,3.14
155060,60.96,16.89,81623.25,3.14
156084,61.17,16.87,81587.50,3.14
157004,61.29,16.84,81597.75,3.14
158025,61.36,16.79,81558.25,3.14
159047,61.41,16.76,81553.25,3.14
160068,61.46,16.72,81504.25,3.14
160990,61.60,16.70,81459.75,3.14
162011,61.80,16.66,81460.25,3.14
163032,61.86,16.63,81442.50,3.14
164052,62.05,16.60,81407.25,3.14
165073,62.18,16.55,81398.25,3.14
165995,62.34,16.50,81401.25,3.14
167016,62.47,16.46,81378.50,3.14
168038,62.65,16.43,81383.25,3.14
169059,62.79,16.42,81375.25,3.14
170080,62.85,16.39,81403.00,3.14
171003,62.82,16.35,81419.50,3.14
172024,63.15,16.33,81331.75,3.14
173046,63.39,16.30,81382.00,3.14
174067,63.53,16.28,81385.25,3.14
175088,63.69,16.26,81372.00,3.14
176010,63.82,16.24,81407.50,3.14
177031,64.01,16.20,81395.00,3.14
178052,64.18,16.19,81397.25,3.14
179073,64.32,16.17,81371.50,3.14
179994,64.43,16.16,81416.50,3.14
181015,64.54,16.12,81382.25,3.14
182036,64.65,16.10,81383.50,3.14
183058,64.74,16.10,81385.50,3.14
184079,64.77,16.10,81410.00,3.14
184999,64.71,16.10,81394.00,3.13
186023,64.60,16.08,81371.25,3.14
187044,64.53,16.05,81342.75,3.14
188066,64.64,16.04,81357.00,3.14
189087,64.66,16.03,81329.25,3.14
190008,64.72,16.01,81301.75,3.14
191030,64.63,16.00,81254.50,3.14
192051,64.57,15.98,81205.75,3.14
193072,64.56,15.96,81146.75,3.14
193993,64.68,15.93,81131.25,3.14
195014,64.89,15.89,81094.75,3.14
196035,65.05,15.87,81065.50,3.14
197056,65.18,15.85,81029.25,3.14
198078,65.33,15.83,80971.00,3.14
198999,65.40,15.83,80953.50,3.14
200020,65.46,15.81,80949.00,3.14
201041,65.53,15.81,80981.50,3.14
202064,65.56,15.82,80988.50,3.14
203086,65.58,15.82,80965.00,3.14
204007,65.59,15.81,80974.25,3.14
205029,65.61,15.82,80937.25,3.14
206050,65.62,15.82,80922.50,3.14
207071,65.60,15.82,80958.50,3.14
207992,65.59,15.84,80949.75,3.14
209013,65.58,15.84,80943.75,3.14
210034,65.56,15.83,80954.00,3.14
211055,65.55,15.83,80934.00,3.14
212077,65.56,15.82,80958.25,3.13
212998,65.57,15.82,80950.00,3.14
214019,65.66,15.80,80948.75,3.13
215041,65.78,15.78,80962.25,3.13
216061,65.91,15.76,80931.50,3.13
217085,66.01,15.72,80943.00,3.13
218006,66.15,15.67,80924.00,3.13
219027,66.35,15.61,80956.25,3.14
220049,66.56,15.55,80953.50,3.13
221070,66.75,15.52,80911.50,3.13
221990,66.91,15.47,80922.75,3.13
223012,67.14,15.43,80930.00,3.13
224033,67.31,15.42,80926.50,3.13
225054,67.49,15.41,80883.25,3.13
226075,67.61,15.42,80836.75,3.13
226997,67.61,15.41,80816.50,3.13
228018,67.58,15.39,80751.75,3.13
229040,67.59,15.37,80747.00,3.13
230061,67.56,15.36,80715.25,3.13
231081,67.70,15.33,80686.50,3.13
232005,67.84,15.30,80632.75,3.13
233026,67.95,15.28,80607.00,3.13
234047,68.07,15.26,80512.50,3.13
235068,68.13,15.23,80553.50,3.13
235990,68.20,15.21,80489.00,3.13
237010,68.27,15.18,80448.25,3.13
238031,68.37,15.15,80481.25,3.13
239052,68.46,15.14,80466.00,3.13
240074,68.55,15.12,80483.00,3.13
240995,68.56,15.12,80479.00,3.13
242016,68.28,15.11,80491.25,3.13
243037,67.94,15.06,80519.50,3.13
244058,68.04,15.01,80482.00,3.13
245080,68.04,14.99,80466.00,3.13
246000,68.19,15.00,80513.75,3.13
247024,68.32,15.00,80505.00,3.13
248045,68.58,14.97,80518.00,3.13
249066,68.74,14.97,80478.25,3.14
250087,68.77,14.98,80450.75,3.14
251009,68.49,14.98,80464.25,3.14
252029,68.24,14.99,80482.75,3.13
253050,68.12,15.00,80485.00,3.14
254071,68.27,14.99,80491.25,3.14
254993,68.19,14.98,80511.75,3.14
256014,67.90,14.98,80496.00,3.14
257035,67.85,14.97,80461.00,3.14
258056,67.68,14.97,80428.25,3.14
259077,67.72,14.94,80450.00,3.14
259998,67.81,14.94,80362.75,3.14
261019,67.68,14.92,80366.00,3.14
262043,67.30,14.91,80329.50,3.14
263064,66.63,14.88,80312.25,3.14
264085,66.62,14.87,80246.25,3.14
265007,66.33,14.87,80206.25,3.14
266028,65.90,14.85,80169.00,3.14
267048,65.51,14.84,80144.25,3.14
268070,65.61,14.82,80143.00,3.14
268991,65.74,14.81,80063.00,3.14
270013,65.91,14.81,80046.00,3.14
271034,65.64,14.78,80042.00,3.14
272055,65.42,14.78,80025.75,3.14
273077,65.43,14.78,80007.75,3.14
273997,65.46,14.79,80018.75,3.14
275019,65.66,14.78,79993.25,3.14
276040,65.71,14.77,79985.00,3.14
277064,65.91,14.75,80006.75,3.14
278085,66.26,14.74,80018.50,3.14
279006,66.72,14.73,80012.25,3.14
280028,66.95,14.71,80017.00,3.14
281049,67.14,14.70,79973.00,3.14
282070,67.36,14.72,80022.25,3.14
282991,67.49,14.71,79998.50,3.14
284012,67.58,14.72,79999.00,3.14
285034,67.88,14.72,80019.25,3.14
286055,68.37,14.70,80047.00,3.14
287076,68.64,14.68,79997.25,3.14
287997,68.49,14.67,80000.00,3.14
289018,68.50,14.66,80011.75,3.14
290039,68.52,14.66,80036.75,3.14
291061,68.44,14.63,79976.00,3.14
292085,68.42,14.62,79999.00,3.14
293011,68.47,14.59,80021.75,3.14
294032,68.46,14.62,80001.25,3.14
295054,68.42,14.64,80007.75,3.14
296075,68.34,14.64,79976.00,3.14
296995,68.25,14.67,79997.50,3.14
298017,68.13,14.69,80016.25,3.13
299038,68.01,14.68,79986.00,3.14
300059,68.00,14.66,79947.50,3.14
301080,67.84,14.66,79904.25,3.14
302002,67.80,14.66,79892.50,3.14
303023,67.72,14.64,79846.75,3.14
304045,68.08,14.65,79855.75,3.14
305065,68.35,14.66,79813.00,3.14
306086,68.51,14.65,79778.00,3.14
307010,68.49,14.65,79727.75,3.14
308031,68.55,14.66,79705.75,3.14
309053,68.58,14.65,79663.50,3.14
310074,68.15,14.63,79661.50,3.14
310995,68.47,14.62,79594.00,3.14
312016,68.87,14.63,79577.00,3.14
313037,69.05,14.62,79558.25,3.14
314058,69.24,14.62,79586.00,3.14
315080,69.39,14.63,79602.00,3.14
316001,69.48,14.63,79546.50,3.14
317023,69.07,14.62,79577.25,3.14
318044,69.07,14.64,79551.75,3.14
319065,69.16,14.63,79547.50,3.14
320086,68.94,14.63,79546.50,3.14
321007,68.72,14.63,79568.00,3.14
322031,68.80,14.62,79558.50,3.14
323052,68.56,14.59,79583.75,3.13
324073,68.34,14.59,79564.50,3.14
324995,68.39,14.55,79581.50,3.13
326016,68.00,14.52,79564.75,3.13
327036,68.16,14.48,79568.00,3.13
328058,68.84,14.47,79563.25,3.13
329079,69.25,14.45,79547.75,3.14
330000,69.46,14.44,79551.00,3.14
331022,69.58,14.43,79581.50,3.14
332043,69.63,14.43,79553.50,3.14
333064,69.65,14.44,79550.25,3.14
334085,69.84,14.44,79573.75,3.14
335006,70.04,14.43,79571.25,3.14
336027,70.14,14.43,79570.25,3.14
337051,70.18,14.43,79552.50,3.14
338072,70.19,14.41,79550.50,3.14
338994,70.32,14.40,79577.00,3.14
340015,70.50,14.39,79551.25,3.14
341036,70.58,14.38,79557.75,3.14
342057,70.58,14.36,79554.25,3.14
343078,70.48,14.35,79599.00,3.14
344000,70.42,14.32,79537.00,3.14
345021,70.31,14.33,79545.50,3.14
346042,70.45,14.30,79551.00,3.14
347063,70.50,14.32,79575.25,3.14
348085,70.58,14.30,79553.50,3.14
349005,70.78,14.30,79546.25,3.14
350027,70.93,14.29,79536.00,3.14
351048,71.03,14.28,79484.00,3.14
352071,71.06,14.27,79444.75,3.15
352993,71.04,14.26,79450.75,3.15
354014,71.00,14.26,79424.75,3.14
355035,70.46,14.24,79362.50,3.14
356057,69.40,14.22,79344.75,3.15
357078,69.28,14.20,79289.25,3.14
357998,69.26,14.20,79287.00,3.14
359019,69.48,14.18,79246.50,3.14
360041,69.71,14.14,79224.75,3.15
361062,68.81,14.12,79156.50,3.15
362083,69.03,14.12,79155.25,3.15
363004,69.36,14.11,79135.50,3.15
364025,69.50,14.13,79098.50,3.15
365046,69.55,14.12,79104.50,3.15
366067,69.89,14.11,79097.75,3.15
366991,70.11,14.11,79124.25,3.15
368012,70.28,14.11,79095.25,3.14
369034,70.35,14.11,79129.00,3.14
370055,70.42,14.10,79130.50,3.14
371076,70.38,14.12,79113.75,3.14
371996,70.35,14.13,79120.75,3.14
373018,70.50,14.11,79136.25,3.14
374039,70.74,14.10,79128.00,3.14
375060,70.91,14.10,79119.50,3.14
376081,71.00,14.08,79104.75,3.14
377003,71.11,14.09,79100.25,3.14
378023,71.16,14.10,79104.00,3.14
379044,71.22,14.05,79101.00,3.14
380065,70.97,14.05,79084.75,3.14
381086,71.16,14.04,79073.25,3.14
382010,71.35,14.03,79110.00,3.14
383031,71.58,13.99,79141.00,3.14
384052,71.80,13.97,79101.75,3.14
385074,71.98,13.97,79111.25,3.15
385994,72.28,13.96,79074.25,3.15
387016,72.58,13.97,79100.50,3.15
388037,72.82,13.98,79088.50,3.14
389058,72.88,13.99,79145.00,3.14
390079,72.77,13.96,79141.75,3.14
391001,72.41,13.98,79144.50,3.14
392022,71.91,13.96,79141.50,3.15
393042,71.50,13.95,79183.50,3.15
394064,71.28,13.94,79203.75,3.14
395085,71.49,13.92,79245.00,3.14
396006,71.69,13.92,79270.50,3.14
397030,71.80,13.91,79289.75,3.14
398051,71.92,13.90,79351.00,3.14
399073,72.00,13.90,79374.25,3.14
399993,72.13,13.90,79387.25,3.14
401014,72.13,13.88,79444.25,3.14
402036,72.03,13.89,79419.75,3.14
403057,72.05,13.88,79469.25,3.14
404078,72.09,13.89,79479.75,3.14
405000,72.38,13.89,79508.00,3.14
406021,72.76,13.86,79539.25,3.15
407042,73.12,13.86,79558.75,3.14
408062,73.41,13.86,79614.75,3.14
409084,73.57,13.88,79663.25,3.14
410005,73.61,13.89,79669.00,3.14
411027,73.25,13.88,79675.75,3.14
412050,72.78,13.90,79699.25,3.14
413071,72.64,13.90,79733.50,3.14
413992,72.53,13.91,79775.00,3.14
415013,72.49,13.92,79799.25,3.14
416035,72.67,13.92,79802.50,3.14
417056,72.67,13.95,79857.75,3.14
418077,72.52,13.96,79875.00,3.14
418999,72.41,13.97,79923.25,3.14
420020,72.35,13.98,79947.50,3.14
421041,72.25,13.99,79935.50,3.14
422062,72.16,14.00,80000.50,3.14
423084,72.18,14.00,80040.25,3.14
424004,72.26,14.03,80047.50,3.14
425025,72.25,14.04,80087.25,3.14
426047,72.23,14.05,80077.00,3.14
427070,72.72,14.07,80106.25,3.14
427992,73.12,14.04,80165.50,3.14
429012,73.28,14.04,80185.50,3.14
430033,73.38,14.04,80224.75,3.14
431055,73.29,14.04,80230.75,3.14
432076,73.25,14.04,80268.00,3.14
432997,73.36,14.04,80343.50,3.14
434019,73.34,14.04,80320.50,3.14
435040,73.14,14.06,80360.00,3.14
436061,72.97,14.06,80377.00,3.14
437082,72.92,14.09,80415.25,3.14
438003,72.88,14.11,80460.50,3.14
439024,72.64,14.13,80454.25,3.14
440045,72.44,14.15,80472.00,3.14
441067,72.29,14.19,80512.75,3.14
441991,72.25,14.21,80552.50,3.14
443012,72.22,14.23,80566.00,3.14
444033,72.26,14.26,80603.50,3.14
445053,72.19,14.28,80644.25,3.14
446075,72.20,14.30,80682.75,3.14
446996,72.19,14.33,80712.50,3.14
448018,72.13,14.36,80704.75,3.14
449039,72.08,14.38,80751.50,3.14
450060,71.90,14.42,80772.00,3.14
451081,71.77,14.42,80783.25,3.14
452002,71.66,14.45,80811.25,3.14
453023,71.56,14.49,80845.00,3.14
454044,71.48,14.50,80865.50,3.14
455066,71.41,14.53,80900.50,3.14
456087,71.31,14.56,80900.75,3.14
457008,71.26,14.57,80941.50,3.14
458032,71.18,14.60,80988.25,3.14
459053,71.11,14.63,81022.75,3.14
460075,70.90,14.64,81026.50,3.14
460995,70.73,14.66,81045.00,3.14
462016,70.51,14.68,81117.25,3.14
463038,70.53,14.71,81153.25,3.14
464059,70.42,14.72,81160.50,3.14
465080,70.42,14.77,81184.50,3.14
466001,70.41,14.77,81183.75,3.14
467022,70.68,14.80,81237.25,3.14
468043,71.17,14.82,81279.25,3.14
469064,71.26,14.84,81294.75,3.14
470086,71.35,14.86,81314.75,3.14
471007,71.51,14.87,81319.25,3.14
472029,71.55,14.89,81359.75,3.14
473052,71.44,14.92,81396.25,3.14
474073,71.23,14.93,81416.25,3.14
474994,71.14,14.96,81470.75,3.14
476015,71.36,15.00,81463.00,3.14
477036,71.45,15.00,81519.75,3.14
478057,71.52,15.02,81569.00,3.14
479078,71.55,15.04,81587.50,3.14
480000,71.57,15.07,81632.25,3.14
481020,71.42,15.10,81651.00,3.14
482041,71.16,15.11,81649.75,3.14
483062,70.81,15.13,81681.25,3.14
484083,70.56,15.17,81702.75,3.14
485005,70.37,15.17,81758.50,3.14
486026,70.49,15.19,81752.25,3.14
487047,70.46,15.22,81798.25,3.14
488071,70.45,15.24,81815.50,3.14
488992,70.44,15.27,81869.50,3.14
490013,70.56,15.28,81904.75,3.14
491034,70.67,15.31,81883.75,3.14
492055,70.68,15.33,81937.50,3.14
493076,70.70,15.34,81954.75,3.14
493998,70.68,15.36,81975.75,3.14
495019,70.64,15.40,82010.25,3.14
496039,70.55,15.41,82042.25,3.14
497060,70.51,15.42,82085.00,3.14
498082,70.54,15.45,82115.75,3.14
499003,70.57,15.47,82178.00,3.14
500024,70.57,15.48,82153.00,3.14
501045,70.54,15.51,82191.25,3.14
502067,70.49,15.55,82261.50,3.14
502990,70.42,15.56,82248.25,3.14
504011,70.33,15.59,82273.00,3.14
505032,70.22,15.63,82304.50,3.14
506053,70.10,15.63,82343.25,3.14
507075,70.02,15.67,82337.00,3.14
507996,69.95,15.70,82431.00,3.14
509017,69.89,15.72,82439.50,3.14
510039,69.85,15.74,82486.25,3.14
511059,69.83,15.77,82510.75,3.14
512080,69.79,15.78,82497.00,3.15
513002,69.76,15.81,82567.50,3.14
514023,69.62,15.83,82573.00,3.14
515044,69.47,15.85,82587.75,3.14
516066,69.40,15.87,82630.00,3.14
517087,69.35,15.89,82649.50,3.14
518010,69.23,15.91,82680.00,3.15
519031,69.28,15.95,82685.50,3.15
520052,69.39,15.96,82742.00,3.15
521074,69.41,16.00,82727.00,3.15
521995,69.39,16.03,82796.25,3.15
523017,69.30,16.06,82829.75,3.15
524038,69.27,16.10,82860.75,3.15
525059,69.20,16.14,82901.00,3.15
526080,69.02,16.17,82950.25,3.15
527001,68.82,16.21,82962.25,3.15
528022,68.73,16.26,83004.00,3.15
529044,68.68,16.30,83007.75,3.15
530065,68.53,16.32,83045.25,3.15
531086,68.39,16.35,83035.75,3.15
532007,68.33,16.39,83037.25,3.15
533030,68.23,16.42,83058.50,3.15
534052,68.12,16.45,83062.25,3.15
535073,68.02,16.49,83039.00,3.15
535995,67.92,16.51,83035.00,3.15
537016,67.81,16.55,83067.00,3.15
538037,67.72,16.57,83076.00,3.15
539058,67.69,16.60,83062.75,3.15
540080,67.65,16.63,83056.25,3.15
541000,67.55,16.65,83063.25,3.15
542022,67.51,16.70,83041.50,3.15
543043,67.59,16.74,83036.75,3.15
544064,67.60,16.75,83042.75,3.15
545085,67.59,16.78,83030.00,3.15
546007,67.48,16.81,83080.75,3.15
547027,67.30,16.84,83052.75,3.15
548051,67.20,16.88,83058.50,3.15
549072,67.11,16.90,83049.25,3.15
549994,66.83,16.92,83104.00,3.15
551015,66.62,16.93,83048.75,3.15
552036,66.49,16.95,83062.25,3.15
553058,66.40,16.98,83080.00,3.15
554079,66.34,16.99,83064.75,3.15
554999,66.33,17.01,83064.00,3.15
556021,66.26,17.04,83065.75,3.15
557042,66.21,17.05,83078.50,3.15
558063,66.04,17.06,83086.75,3.15
559084,65.85,17.07,83090.75,3.15
560006,65.73,17.09,83091.00,3.15
561027,65.72,17.08,83086.00,3.15
562049,65.58,17.10,83076.00,3.15
563072,65.53,17.13,83099.25,3.15
563993,65.50,17.14,83095.25,3.15
565014,65.39,17.15,83106.75,3.15
566035,65.32,17.17,83122.25,3.15
567057,65.24,17.17,83105.75,3.15
568078,65.30,17.18,83071.25,3.15
568999,65.27,17.19,83126.75,3.15
570020,65.16,17.21,83130.00,3.15
571041,65.08,17.22,83124.00,3.15
572062,65.00,17.22,83133.00,3.15
573084,64.95,17.24,83195.50,3.15
574005,64.89,17.25,83192.50,3.15
575027,64.86,17.26,83232.00,3.15
576048,64.81,17.29,83195.50,3.15
577069,64.80,17.31,83202.50,3.15
577992,64.79,17.32,83199.00,3.15
579013,64.82,17.33,83241.25,3.15
580035,64.83,17.35,83214.75,3.15
581056,65.08,17.37,83195.00,3.15
582077,65.30,17.39,83254.50,3.15
582999,65.65,17.43,83243.00,3.15
584019,65.88,17.46,83246.75,3.15
585040,66.22,17.51,83290.50,3.15
586062,66.46,17.55,83258.00,3.15
587083,66.48,17.58,83254.75,3.15
588005,66.30,17.60,83291.25,3.15
589026,65.84,17.61,83311.25,3.15
590047,65.47,17.63,83282.50,3.15
591068,65.46,17.65,83277.25,3.15
592090,65.88,17.68,83298.00,3.15
593013,65.91,17.69,83289.75,3.15
594034,66.13,17.72,83297.75,3.15
595055,66.07,17.74,83298.50,3.15
596076,65.64,17.75,83291.75,3.15
596998,65.50,17.78,83285.75,3.15
598019,66.03,17.80,83286.50,3.14
599040,66.40,17.83,83281.75,3.15
600060,66.38,17.84,83303.25,3.15
601081,66.23,17.88,83318.25,3.14
602003,66.02,17.90,83297.00,3.14
603024,65.46,17.91,83275.25,3.14
